ticker,name,listed_date,sic_code,market_cap,weighted_shares
FFIN,First Financial Bankshares Inc,1993-11-01,6022,5466143981.2,142719164.0
FFIV,"F5, Inc. Common Stock",1999-06-04,3576,9038148707.04,60472024.0
FFNW,"First Financial Northwest, Inc",2007-10-10,6022,146661041.97,9103727.0
FFWM,First Foundation Inc.,2014-11-03,6022,1170408419.28,56514168.0
FGBI,FIRST GUARANTY BANCSHARES INC,2001-07-09,6035,264276189.36,10716796.0
FGEN,"FibroGen, Inc",2014-11-14,2834,822884320.44,93297542.0
FGF,"FG Financial Group, Inc. Common Stock",2014-04-01,6331,11783041.805,6528001.0
FGI,FGI Industries Ltd. Ordinary Shares,2022-01-25,3430,21660950.0,9500000.0
FGMC,FG Merger Corp. Common Stock,2022-04-18,6770,101263625.52499999,10157750.0
FHB,"First Hawaiian, Inc. Common Stock",2016-08-04,6022,2971043341.6,128062213.0
FHI,"Federated Hermes, Inc.",1998-05-14,6282,2790584016.88,91674902.0
FHLT,Future Health ESG Corp. Common stock,2021-12-08,6770,,25000000.0
FHN,First Horizon Corporation,1973-01-31,6021,11521224365.82,534875783.0
FHTX,Foghorn Therapeutics Inc. Common Stock,2020-10-23,2834,516274209.59999996,41467808.0
FIAC,Focus Impact Acquisition Corp. Class A Common Stock,2021-12-20,6770,,28750000.0
FIBK,"First Interstate BancSystem, Inc. - Class A",2010-03-24,6022,3948339865.0800004,109493618.0
FICO,Fair Isaac Corporation,1987-07-31,7389,9852615478.2,25932030.0
FICV,Frontier Investment Corp Class A Ordinary Shares,2021-08-23,6770,242750000.00000003,25000000.0
FIGS,"FIGS, Inc.",2021-05-27,2300,1176429732.6599998,164766069.0
FINM,Marlin Technology Corporation Class A Ordinary Share,2021-03-05,6770,508702500.0,51750000.0
FINW,FinWise Bancorp Common,2021-11-19,6022,155286846.544,12788810.0
FIS,"Fidelity National Information Services, Inc.",2001-06-20,7389,58261468202.04,610771236.0
FISI,Financial Institutions Inc,1999-06-25,6021,401294789.71,15299077.0
FISK,"Empire State Realty OP, L.P. Series 250",2013-10-02,6798,,278523849.0
FISV,Fiserv Inc,1986-09-25,7389,57910444283.35,646394065.0
FITB,Fifth Third Bancorp,1990-03-26,6022,23549952167.475002,686087463.0
FIVE,"Five Below, Inc. Common Stock",2012-07-19,5331,6684796464.4800005,55512344.0
FIVN,"FIVE9, INC.",2014-04-04,7374,5899165214.25,69557425.0
FIX,"Comfort Systems USA, Inc.",1997-06-27,1731,3061900486.2200003,35845241.0
FIXX,"Homology Medicines, Inc. Common Stock",2018-03-28,2834,110467237.65,57385578.0
FIZZ,National Beverage Corp.,1991-09-13,2086,4096492724.94,93335446.0
FKWL,Franklin Wireless Corp. Common Stock,2021-03-29,3661,38029238.4,11594280.0
FL,"Foot Locker, Inc.",1972-06-30,5661,2642507121.2400002,94510269.0
FLAC,Frazier Lifesciences Acquisition Corporation Class A Ordinary Shares,2021-01-29,6770,175023084.9,17751000.0
FLAG,"First Light Acquisition Group, Inc.",2021-11-01,6770,285487500.0,28750000.0
FLEX,Flex Ltd. Ordinary Shares,1987-09-28,3672,7077446829.9,457642860.0
FLGC,Flora Growth Corp. Common Stock,2021-05-11,,53706479.93799999,76943381.0
FLGT,"Fulgent Genetics, Inc. Common Stock",2016-09-29,8071,1453582839.79,30327203.0
FLIC,First of Long Island Corp/The,1987-01-08,6021,413944713.7,23125403.0
FLL,"Full House Resorts, Inc.",1993-08-10,7011,227368242.72,34345656.0
FLME,Flame Acquisition Corp.,2021-04-19,6770,351112968.75,35937500.0
FLNC,"Fluence Energy, Inc. Class A Common Stock",2021-10-28,3690,474462430.0,55170050.0
FLNG,FLEX LNG Ltd. Ordinary Shares,2013-11-14,,1311996015.1792,53130584.0
FLNT,"Fluent, Inc. Common Stock",2007-12-28,7310,102141651.2,79798165.0
FLO,"Flowers Foods, Inc.",1987-12-08,2000,5143088533.275,212042405.0
FLR,Fluor Corporation,1957-10-28,1600,3729151193.0400004,142008804.0
FLS,Flowserve Corporation,1972-06-30,3561,3780855158.1000004,130644615.0
FLT,"FleetCor Technologies, Inc.",2010-12-15,7389,17481345092.54,77340818.0
FLUX,"Flux Power Holdings, Inc. Common Stock",2020-08-14,3690,35192647.6,15996658.0
FLWS,1-800-FLOWERS.COM Inc,1999-08-03,5990,593786005.218,64555991.0
FLXS,Flexsteel Industries,1970-12-01,2510,108865307.19,5562867.0
FLYA,SOAR Technology Acquisition Corp.,2021-11-08,6770,311266670.05,30666667.0
FLYW,Flywire Corporation Voting Common Stock,2021-05-26,7389,1652181547.3600001,107214896.0
FMAO,"Farmers & Merchants Bancorp, Inc.",2017-05-10,6035,457305905.0,13065883.0
FMBH,"First Mid Bancshares, Inc. Common Stock",1999-03-16,6022,724909924.5500001,20448799.0
FMC,FMC Corporation,1986-05-29,2800,13551065990.0,125939275.0
FMIV,Forum Merger IV Corporation Class A Common stock,2021-05-13,6770,420148259.32,43003916.0
FMNB,Farmers National Banc Corp,1994-08-04,6022,496172007.43,34007677.0
FMTX,"Forma Therapeutics Holdings, Inc. Common Stock",2020-06-19,2836,244521025.155,47804697.0
FN,Fabrinet,2010-06-25,3661,2889474239.45,36785159.0
FNA,"Paragon 28, Inc.",2021-10-15,3841,1172730145.08,76449162.0
FNB,F.N.B. Corp,1986-09-08,6021,3831024863.9,351470171.0
FNCB,FNCB Bancorp Inc. Common Stock,2018-03-05,6021,152469944.35999998,19956799.0
FNCH,"Finch Therapeutics Group, Inc. Common Stock",2021-03-19,2836,129836337.54,47559098.0
FND,"Floor & Decor Holdings, Inc.",2017-04-27,5211,6975014522.41,105858469.0
FNF,"Fidelity National Financial, Inc.",2005-10-14,6361,10450594506.779999,280703586.0
FNGR,"FingerMotion, Inc. Common Stock",2014-09-23,7372,68871388.60000001,42777260.0
FNHC,FedNat Holding Company Common Stock,1998-11-05,6331,5630682.7718,17519237.0
FNKO,"Funko, Inc. Class A Common Stock",2017-11-02,3944,939538053.48,46477272.0
FNLC,"First Bancorp, Inc. (ME)",1994-10-31,6021,311523485.0,11027380.0
FNV,Franco-Nevada Corporation,2011-09-08,,26417775775.73,191481722.0
FNVT,Finnovate Acquisition Corp. Class A Ordinary Shares,2021-12-08,6770,215822250.0,21712500.0
FNWB,First Northwest Bancorp Common Stock,2015-01-30,6036,163259111.04,10003622.0
FNWD,Finward Bancorp Common Stock,2021-11-03,6035,161910529.3,4294709.0
FOA,Finance of America Companies Inc.,2021-04-05,6162,116543413.47000001,62322681.0
FOCS,Focus Financial Partners Inc. Class A,2018-07-26,6282,2193561774.84,65362389.0
FOLD,"Amicus Therapeutics, Inc",2007-05-31,2834,2210483063.91,280162619.0
FONR,Fonar Corporation,1981-10-23,3845,103301555.60000001,6681860.0
FOR,Forestar Group Inc.,1973-03-14,6500,661519975.2,49738344.0
FORA,Forian Inc. Common Stock,2021-03-03,7374,132464458.83999999,32626714.0
FORD,Forward Industries Inc-N Y,1995-03-07,3089,15192389.35,10061185.0
FORG,"ForgeRock, Inc.",2021-09-16,7372,1397379792.4199998,84281049.0
FORM,FormFactor Inc.,2003-06-12,3674,2864944029.0,78063870.0
FORR,Forrester Research Inc,1996-11-27,8700,838755060.0,18876000.0
FOSL,"Fossil Group, Inc.",1993-04-08,3873,310084144.31,51766969.0
FOUN,Founder SPAC Class A Ordinary Shares,2021-12-06,7372,396498437.5,39531250.0
FOUR,"Shift4 Payments, Inc.",2020-06-05,7389,1859297820.03,57931074.0
FOX,Fox Corporation Class B Common Stock,2019-02-27,4833,16488132740.625,556749375.0
FOXA,Fox Corporation Class A Common Stock,2019-02-27,4833,17807628759.375,556749375.0
FOXF,Fox Factory Holding Corp. Common Stock,2013-08-08,3751,3333121884.72,42148734.0
FOXW,FoxWayne Enterprises Acquisition Corp. Class A Common Stock,2021-02-25,2834,73171125.0,7237500.0
FPAC,Far Peak Acquisition Corporation,2021-01-19,6199,684951975.0,69750000.0
FPAY,"FlexShopper, Inc. Common Stock",2016-11-18,7359,22041659.7268,21605234.0
FPH,"Five Point Holdings, LLC Class A Common Shares",2017-05-10,6500,281204944.68,69092124.0
FPI,Farmland Partners Inc.,2014-04-11,6798,689924706.9,50067105.0
FR,"First Industrial Realty Trust, Inc.",1994-06-30,6798,6142025235.06,132001402.0
FRAF,Franklin Financial Services Corporation Common Stock,2019-05-01,6022,136012329.09,4457959.0
FRBA,First Bank,2007-03-28,,272421732.88,19626926.0
FRBK,Republic First Bancorp Inc,1988-11-07,6022,263252531.29,63741533.0
FRBN,Forbion European Acquisition Corp. Class A Ordinary Shares,2022-02-01,6770,157966875.0,15812500.0
FRC,First Republic Bank,2010-12-09,,24456847086.750004,179684425.0
FRD,"Friedman Industries, Inc",1978-05-07,3310,61087040.19,6856009.0
FREE,"Whole Earth Brands, Inc. Class A Common Stock",2019-05-14,2060,272011190.44,41912356.0
FREQ,"Frequency Therapeutics, Inc. Common Stock",2019-10-03,2834,38124285.81,34976409.0
FREY,FREYR Battery,2021-07-08,3690,805120642.56,116853504.0
FRG,"Franchise Group, Inc.",2012-06-08,6794,1531854390.56,40354436.0
FRGE,"Forge Global Holdings, Inc.",2022-03-22,6200,1726083025.1999998,169223826.0
FRGI,"Fiesta Restaurant Group, Inc.",2012-04-26,5812,184280918.94,25918554.0
FRGT,"Freight Technologies, Inc. Ordinary Shares",2022-05-27,,51414648.550000004,33170741.0
FRHC,Freedom Holding Corp.,2019-10-15,6211,2357276173.0800004,59542212.0
FRLA,Fortune Rise Acquisition Corporation Class A Common Stock,2021-12-27,6770,129615555.0,12884250.0
FRME,First Merchants Corp,1989-06-20,6021,2197723909.92,59462227.0
FRO,Frontline Ltd.,2001-08-06,,1778860756.46,203530979.0
FROG,JFrog Ltd. Ordinary Shares,2020-09-16,7372,1750735220.32,98799956.0
FRON,Frontier Acquisition Corp. Class A Ordinary Shares,2021-05-03,6770,287629800.0,29410000.0
FRPH,"FRP Holdings, Inc.",1986-07-01,6500,524984786.03999996,9431994.0
FRPT,"Freshpet, Inc.",2014-11-07,2040,2571283109.2000003,47811140.0
FRSG,First Reserve Sustainable Growth Corp. Class A Common Stock,2021-04-26,6770,271662644.3632,27804944.0
FRSH,Freshworks Inc. Class A Common Stock,2021-09-22,7372,3130146880.5150003,284171301.0
FRST,Primis Financial Corp. Common Stock,2006-11-01,6022,320588061.78,24622739.0
FRT,Federal Realty Investment Trust,1984-12-17,6798,7529831627.06,79420226.0
FRW,PWP Forward Acquisition Corp. I Class A Common Stock,2021-04-30,6770,258722965.98,26454291.0
FRXB,Forest Road Acquisition Corp. II,2021-04-30,6770,427437500.0,43750000.0
FSBC,Five Star Bancorp Common Stock,2021-05-05,6022,430273952.55,17245449.0
FSBW,"FS Bancorp, Inc. Common Stock",2012-07-10,6036,229409505.745,7906583.0
FSEA,First Seacoast Bancorp Common Stock,2019-07-17,6035,63753649.49,6065999.0
FSFG,"First Savings Financial Group, Inc",2008-10-07,6035,172756957.47,7169826.0
FSI,"Flexible Solutions International, Inc.",1998-04-02,2890,31314432.38,12377246.0
FSK,FS KKR Capital Corp. Common Stock,2014-04-16,,5477268230.7,284017020.0
FSLR,"First Solar, Inc.",2006-11-17,3674,6574112839.2,106584190.0
FSLY,"Fastly, Inc.",2019-05-17,7372,1221694500.0,120900000.0
FSM,FORTUNA Silver Mines Inc.,1992-03-17,,882372782.36,292176418.0
FSNB,Fusion Acquisition Corp. II,2021-04-19,6770,611875000.0,62500000.0
FSP,Franklin Street Properties Corp,2005-06-02,6798,407449534.95000005,103151781.0
FSR,Fisker Inc.,2020-10-30,3711,2446644944.52,297211485.0
FSRD,"Fast Radius, Inc. Class A Common Stock",2022-02-04,3440,33690703.7884,73947989.0
FSRX,FinServ Acquisition Corp. II Class A Common Stock,2021-04-12,6770,375340000.0,38300000.0
FSS,Federal Signal Corp.,1969-04-01,3711,2128080859.76,60611816.0
FSSI,Fortistar Sustainable Solutions Corp. Class A Common Stock,2021-03-19,6770,317292187.5,32343750.0
FST,FAST Acquisition Corp.,2020-10-12,6770,252250000.0,25000000.0
FSTR,Foster (Lb) Co,1981-05-21,5051,136555985.28,10889632.0
FSTX,"F-star Therapeutics, Inc. Common Stock",2020-11-23,2834,76098931.63,21557771.0
FSV,FirstService Corporation Common Shares,2015-06-02,,5197925496.22,44192531.0
FTAA,FTAC Athena Acquisition Corp. Class A Ordinary Share,2021-04-16,6770,335632796.73,34213333.0
FTAI,Fortress Transportation and Infrastructure Investors LLC Class A Common Stock,2015-05-15,7350,1760738218.1744,99188696.0
FTCH,Farfetch Limited Class A Ordinary Shares,2018-09-21,,2888467912.2000003,381315896.0
FTCI,"FTC Solar, Inc. Common Stock",2021-04-28,3674,444655973.52,99810544.0
FTCV,FinTech Acquisition Corp. V Class A Common Stock,2021-01-25,6770,336400221.9467,34186667.0
FTDR,"Frontdoor, Inc. Common Stock",2018-09-13,7340,1733175512.18,82257974.0
FTEK,"Fuel Tech, Inc.",1993-09-07,3564,37261415.6803,30296297.0
FTEV,FinTech Evolution Acquisition Group,2021-04-22,6770,335431803.63,34262697.0
FTFT,Future FinTech Group Inc.,2003-04-15,7389,28454268.396700002,70067147.0
FTHM,Fathom Holdings Inc. Common Stock,2020-07-31,6531,149577310.74,17433253.0
FTI,TechnipFMC plc Ordinary Share,2009-09-10,3533,3154175463.6,452211536.0
FTII,FutureTech II Acquisition Corp. Class A Common Stock,2022-04-08,6770,150100750.0,15010075.0
FTK,"Flotek Industries, Inc.",1998-04-30,2890,87344318.53029999,76611103.0
FTNT,"Fortinet, Inc.",2009-11-18,3577,43058191275.21001,160527127.0
FTPA,FTAC Parnassus Acquisition Corp. Class A Common Stock,2021-05-03,6770,336025196.73,34253333.0
FTRP,Field Trip Health Ltd. Common Shares,2020-10-06,,44177154.4033,58150789.0
FTS,Fortis Inc. Common Shares,2016-10-14,,21832096000.0,477100000.0
FTV,Fortive Corporation,2016-07-05,3823,19888481676.015,358447899.0
FTVI,FinTech Acquisition Corp. VI Class A Common Stock,2021-08-16,6770,337395330.05,34253333.0
FUBO,fuboTV Inc.,2013-01-09,7812,500646793.77000004,185081994.0
FUL,H.B. Fuller Company,1990-03-26,2891,3335724225.5,53053268.0
FULC,"Fulcrum Therapeutics, Inc. Common Stock",2019-07-18,2834,175647311.6,40848212.0
FULT,Fulton Financial Corp,1985-09-03,6021,2307652552.26,160756012.0
FUN,"Cedar Fair, L.P.",1987-04-23,7990,2391755713.62,57041634.0
FUNC,First United Corp,1992-09-08,6021,124794005.2,6637979.0
FUND,"Sprott Focus Trust, Inc.",1988-03-01,,230955786.16,29533988.0
FURY,Fury Gold Mines Limited,2011-03-10,,81743923.79499999,139470950.0
FUSB,"First US Bancshares, Inc. Common Stock",1997-11-03,6022,65077387.0461,6080919.0
FUSN,Fusion Pharmaceuticals Inc. Common Shares,2020-06-26,2836,149964710.92,43342402.0
FUV,"Arcimoto, Inc. Common Stock",2017-09-21,3751,127197632.47999999,38779766.0
FVAM,5:01 Acquisition Corp. Class A Common Stock,2020-10-14,6770,105679268.63000001,10685467.0
FVCB,"FVCBankcorp, Inc. Common Stock",2013-06-28,6022,261320503.21499997,13970623.0
FVIV,Fortress Value Acquisition Corp. IV,2021-05-06,6770,793812500.0,81250000.0
FVRR,Fiverr International Ltd.,2019-06-13,,1234540356.5,36797030.0
FVT,Fortress Value Acquisition Corp. III,2021-02-25,6770,282325000.0,28750000.0
FWAC,Fifth Wall Acquisition Corp. III Class A Ordinary Shares,2021-05-25,6770,343999500.0,35282000.0
FWBI,"First Wave BioPharma, Inc. Common Stock",2016-10-11,2834,6382424.71,21635338.0
FWONA,Liberty Media Corporation Series A Liberty Formula One Common Stock,2013-01-10,4833,12245305348.74,232226538.0
FWONK,Liberty Media Corporation Series C Liberty Formula One Common Stock,2014-07-08,6162,13364637261.9,232226538.0
FWRD,Forward Air Corp,1993-11-16,4731,2413386471.615,26861667.0
FWRG,"First Watch Restaurant Group, Inc. Common Stock",2021-10-01,5812,770582220.3000001,59048446.0
FXCO,Financial Strategies Acquisition Corp. Class A Common Stock,2022-01-10,6770,133247177.25,13384950.0
FXLV,F45 Training Holdings Inc.,2021-07-15,5040,440583807.87000006,95675094.0
FXNC,FIRST NATL CORP STRASBURG VA,2019-04-18,6022,118245913.28000002,6249784.0
FYBR,"Frontier Communications Parent, Inc. Common Stock",2021-05-04,4813,5496969720.0,244963000.0
FZT,FAST Acquisition Corp. II,2021-05-06,6770,271945786.565,27792109.0
G,GENPACT LIMITED,2007-08-02,8742,7755888384.47,185148923.0
GABC,"German American Bancorp, Inc.",1993-05-21,6022,1029615152.4000001,29484970.0
GACQ,Global Consumer Acquisition Corp. Common Stock,2021-07-30,3990,234453385.34,23282362.0
GAIA,"Gaia, Inc. Class A Common Stock",1999-10-29,7812,92241710.4,20775160.0
GAIN,Gladstone Investment Corporation,1986-11-06,,429672997.62,33205023.0
GALT,Galectin Therapeutics Inc.,2002-09-04,2834,72453991.96,59388518.0
GAMB,Gambling.com Group Limited Ordinary Shares,2021-07-23,,317616655.24,35369338.0
GAMC,Golden Arrow Merger Corp. Class A Common Stock,2021-05-07,6770,350390625.0,35937500.0
GAME,"Engine Gaming and Media, Inc. Common Stock",2017-11-29,,12664304.64,15634944.0
GAN,GAN Limited Ordinary Shares,2020-05-05,7370,131289050.34,42283108.0
GANX,"Gain Therapeutics, Inc. Common Stock",2021-03-18,2834,39333948.08,11883368.0
GAPA,G&P Acquisition Corp.,2021-05-03,6770,217218750.0,21875000.0
GAQ,Generation Asia I Acquisition Limited,2022-03-14,6770,287948375.0,29412500.0
GASS,"StealthGas, Inc.",2005-10-06,,147078396.85,38202181.0
GATE,Marblegate Acquisition Corp. Class A Common Stock,2021-11-22,6770,407187730.04,41213333.0
GATO,"Gatos Silver, Inc.",2020-10-28,1040,207749154.47,69134494.0
GATX,GATX Corporation,1953-01-15,4700,3430060000.0,35600000.0
GAU,Galiano Gold Inc.,2008-01-02,,91225817.36415,224943453.0
GB,Global Blue Group Holding AG,2020-08-31,,881093028.62,179448682.0
GBCI,Glacier Bancorp Inc,1992-01-27,6022,5009935545.996,110763316.0
GBDC,"Golub Capital BDC, Inc.",2010-04-14,,2236169841.9500003,170895670.0
GBIO,Generation Bio Co. Common Stock,2020-06-12,2834,307133214.04,57087958.0
GBL,"GAMCO Investors, Inc.",1999-02-11,6211,506578052.16,26494668.0
GBLI,"Global Indemnity Group, LLC",2003-12-16,6331,377663096.90000004,14539484.0
GBNH,Greenbrook TMS Inc. Common Shares,2018-11-27,,37739996.2,17801885.0
GBNY,"Generations Bancorp NY, Inc. Common Stock",,6035,28638740.650000002,2458261.0
GBOX,GreenBox POS Common Stock,2009-12-28,8742,67304903.25,41418402.0
GBR,New Concept Energy Inc,1993-03-26,1311,9494077.9,5131934.0
GBRG,Goldenbridge Acquisition Limited Ordinary Shares,2021-04-16,6770,76646112.5,7566250.0
GBS,GBS Inc. Common Stock,2020-12-23,3841,8643589.272,14889904.0
GBT,"Global Blood Therapeutics, Inc.",2015-08-12,2834,1442575314.24,65098164.0
GBTG,"Global Business Travel Group, Inc.",2022-05-27,4700,370142714.5,56945033.0
GBX,"The Greenbrier Companies, Inc.",1994-07-21,3743,1248434633.76,32587696.0
GCBC,Greene County Bancorp Inc,1998-12-30,6036,372249027.15000004,8513414.0
GCI,"Gannett Co., Inc.",2014-02-04,2711,449301770.54,146591116.0
GCMG,GCM Grosvenor Inc. Class A Common Stock,2020-11-18,6282,299959971.04,43598833.0
GCO,Genesco Inc.,1939-07-15,5661,746845849.6,13728784.0
GCP,GCP Applied Technologies Inc.,2016-01-26,2800,2292131478.5299997,74011349.0
GCTK,"GlucoTrack, Inc. Common Stock",2000-12-10,3841,41746743.900000006,15461757.0
GD,General Dynamics Corporation,1952-04-25,3730,59794076836.225,277705115.0
GDDY,GoDaddy Inc,2015-04-01,7373,10685386466.82,161752747.0
GDEN,"Golden Entertainment, Inc. Common Stock",1999-01-04,7990,1242103715.68,28980488.0
GDEV,Nexters Inc. Ordinary Shares,2021-08-27,,,196523101.0
GDNR,Gardiner Healthcare Acquisitions Corp. Common Stock,2022-01-13,6770,107057812.5,10781250.0
GDOT,Green Dot Corporation,2010-07-22,6199,1336066618.8899999,54212482.0
GDRX,"GoodRx Holdings, Inc. Class A Common Stock",2020-09-23,7374,2343065775.3,396457830.0
GDST,Goldenstone Acquisition Limited Common Stock,2022-04-14,,75126912.5,7596250.0
GDYN,"Grid Dynamics Holdings, Inc. Class A Common Stock",2020-03-06,7372,1081066860.1200001,67063701.0
GE,General Electric Company,1892-06-23,3600,74592065559.06,1100664978.0
GECC,Great Elm Capital. Corp. Common Stock,2010-09-01,,57149276.22,4601391.0
GEEX,Games & Esports Experience Acquisition Corp. Class A Ordinary Shares,2022-01-24,6770,250000000.0,25000000.0
GEF,"Greif, Inc.",1996-02-28,3412,3547654610.2799997,59614428.0
GEF.B,"Greif, Inc. Class B",1996-02-28,3412,2341257302.3199997,39742952.0
GEG,"Great Elm Group, Inc. Common Stock",1999-06-11,7372,70072687.71000001,28836497.0
GEL,"Genesis Energy, L.P.",1996-11-27,4610,1345919813.64,122579218.0
GENC,"Gencor Industries, Inc.",1973-01-02,3531,154876210.87240002,14657702.0
GENI,Genius Sports Limited,2021-04-21,,518244414.73980004,205628066.0
GENQ,Genesis Unicorn Capital Corp. Class A Common Stock,2022-04-07,6770,111456974.69999999,11201706.0
GEO,"The GEO Group, Inc.",1994-07-26,6798,770016294.295,124096099.0
GEOS,Geospace Technologies Corporation Common Stock,1997-11-21,3829,76813521.9,13019241.0
GERN,Geron Corp,1996-07-31,2834,486906768.03000003,377447107.0
GES,"Guess?, Inc.",1996-08-08,2340,1126939577.91,59594901.0
GEVO,"Gevo, Inc.",2011-02-09,2860,640609508.0500001,235086058.0
GFAI,"Guardforce AI Co., Limited Ordinary Shares",2020-09-08,,19112564.394,41369187.0
GFF,Griffon Corp,1972-06-01,3442,1704688661.97,57032073.0
GFGD,The Growth for Good Acquisition Corporation Class A Ordinary Shares,2022-01-31,6770,315171000.0,32425000.0
GFL,GFL Environmental Inc. Subordinate Voting Shares,2020-03-03,,9053222576.699999,342276846.0
GFOR,Graf Acquisition Corp. IV,2021-07-12,6770,,21452875.0
GFS,GlobalFoundries Inc. Ordinary Shares,2021-10-28,,25302561270.800003,531845744.0
GFX,Golden Falcon Acquisition Corp.,2021-02-08,6770,424781250.0,43125000.0
